Sample ID,BeadChip Barcode,Sentrix Position,Plate Number,Well Position,Collected Gender
7844251,206680900151,R03C01,Plate_14,C07,Male
7844285,206680900151,R04C01,Plate_14,D07,Male
7844319,206680900151,R05C01,Plate_14,E07,Female
7844343,206680900151,R06C01,Plate_14,F07,Male
7853344,206680900151,R07C01,Plate_14,G07,Male
7853377,206680900151,R08C01,Plate_14,H07,Male
7853401,206680900178,R01C01,Plate_14,A08,Male
7853435,206680900178,R02C01,Plate_14,B08,Male
7832256,206680900178,R03C01,Plate_14,C08,Male
7853468,206680900178,R04C01,Plate_14,D08,Male
7853492,206680900178,R05C01,Plate_14,E08,Male
7853708,206680900178,R06C01,Plate_14,F08,Female
7853732,206680900178,R07C01,Plate_14,G08,Male
7832280,206680900178,R08C01,Plate_14,H08,Male
7832314,206680900031,R01C01,Plate_14,A09,Male
7832348,206680900031,R02C01,Plate_14,B09,Male
7852593,206680900031,R03C01,Plate_14,C09,Male
7852627,206680900031,R04C01,Plate_14,D09,Male
7852650,206680900031,R05C01,Plate_14,E09,Male
7852684,206680900031,R06C01,Plate_14,F09,Male
7852718,206680900031,R07C01,Plate_14,G09,Male
7852742,206680900031,R08C01,Plate_14,H09,Male
7852775,206680900032,R01C01,Plate_14,A10,Female
7852833,206680900032,R02C01,Plate_14,B10,Male
7852866,206680900032,R03C01,Plate_14,C10,Male
7852890,206680900032,R04C01,Plate_14,D10,Male
7853526,206680900032,R05C01,Plate_14,E10,Male
7853765,206680900032,R06C01,Plate_14,F10,Male
7834112,206680900032,R07C01,Plate_14,G10,Female
7834146,206680900032,R08C01,Plate_14,H10,Female
7834179,206680900001,R01C01,Plate_14,A11,Female
7834203,206680900001,R02C01,Plate_14,B11,Female
7834237,206680900001,R03C01,Plate_14,C11,Male
7834260,206680900001,R04C01,Plate_14,D11,Male
7834294,206680900001,R05C01,Plate_14,E11,Male
7834328,206680900001,R06C01,Plate_14,F11,Female
7834831,206680900001,R07C01,Plate_14,G11,Male
7834864,206680900001,R08C01,Plate_14,H11,Female
7834898,206680900040,R01C01,Plate_14,A12,Male
7834922,206680900040,R02C01,Plate_14,B12,Male
7834955,206680900040,R03C01,Plate_14,C12,Male
7834989,206680900040,R04C01,Plate_14,D12,Male
7851876,206680900040,R05C01,Plate_14,E12,Male
7851900,206680900040,R06C01,Plate_14,F12,Female
7851934,206680900040,R07C01,Plate_14,G12,Male
7851967,206680900040,R08C01,Plate_14,H12,Male
7851991,206680900049,R01C01,Plate_15,A01,Male
7852023,206680900049,R02C01,Plate_15,B01,Male
7852056,206680900049,R03C01,Plate_15,C01,Female
7852114,206680900049,R04C01,Plate_15,D01,Male
7852148,206680900049,R05C01,Plate_15,E01,Female
7852171,206680900049,R06C01,Plate_15,F01,Male
7852205,206680900049,R07C01,Plate_15,G01,Female
7852239,206680900049,R08C01,Plate_15,H01,Female
7852809,206680900059,R01C01,Plate_15,A02,Male
7852924,206680900059,R02C01,Plate_15,B02,Male
7852957,206680900059,R03C01,Plate_15,C02,Male
7852981,206680900059,R04C01,Plate_15,D02,Female
7853013,206680900059,R05C01,Plate_15,E02,Male
7853047,206680900059,R06C01,Plate_15,F02,Male
7835010,206680900059,R07C01,Plate_15,G02,Female
7835044,206680900059,R08C01,Plate_15,H02,Female
7836752,206680900061,R01C01,Plate_15,A03,Male
7836786,206680900061,R02C01,Plate_15,B03,Male
7836810,206680900061,R03C01,Plate_15,C03,Male
7851157,206680900061,R04C01,Plate_15,D03,Female
7851181,206680900061,R05C01,Plate_15,E03,Male
7851215,206680900061,R06C01,Plate_15,F03,Male
7851249,206680900061,R07C01,Plate_15,G03,Male
7851272,206680900061,R08C01,Plate_15,H03,Male
7851306,206680900063,R01C01,Plate_15,A04,Male
7851330,206680900063,R02C01,Plate_15,B04,Female
7851363,206680900063,R03C01,Plate_15,C04,Male
7851397,206680900063,R04C01,Plate_15,D04,Male
7851421,206680900063,R05C01,Plate_15,E04,Male
7851462,206680900063,R06C01,Plate_15,F04,Male
7852080,206680900063,R07C01,Plate_15,G04,Male
7852262,206680900063,R08C01,Plate_15,H04,Female
7852296,206680900148,R01C01,Plate_15,A05,Female
7852320,206680900148,R02C01,Plate_15,B05,Male
7832371,206680900148,R03C01,Plate_15,C05,Male
7832405,206680900148,R04C01,Plate_15,D05,Male
7833635,206680900148,R05C01,Plate_15,E05,Male
7833668,206680900148,R06C01,Plate_15,F05,Male
7833692,206680900148,R07C01,Plate_15,G05,Female
7834740,206680900148,R08C01,Plate_15,H05,Female
7834773,206680900149,R01C01,Plate_15,A06,Female
7834807,206680900149,R02C01,Plate_15,B06,Female
7836844,206680900149,R03C01,Plate_15,C06,Male
7836877,206680900149,R04C01,Plate_15,D06,Male
7836901,206680900149,R05C01,Plate_15,E06,Male
7836935,206680900149,R06C01,Plate_15,F06,Male
7836968,206680900149,R07C01,Plate_15,G06,Female
7851496,206680900149,R08C01,Plate_15,H06,Male
7851520,206680900053,R01C01,Plate_15,A07,Male
7833726,206680900053,R02C01,Plate_15,B07,Female
7833759,206680900053,R03C01,Plate_15,C07,Female
7833783,206680900053,R04C01,Plate_15,D07,Male
7833817,206680900053,R05C01,Plate_15,E07,Female
7833841,206680900053,R06C01,Plate_15,F07,Male
7836992,206680900053,R07C01,Plate_15,G07,Male
7837024,206680900053,R08C01,Plate_15,H07,Male
7837057,206675210015,R01C01,Plate_15,A08,Male
7837081,206675210015,R02C01,Plate_15,B08,Female
7837115,206675210015,R03C01,Plate_15,C08,Male
7837149,206675210015,R04C01,Plate_15,D08,Male
7837172,206675210015,R05C01,Plate_15,E08,Male
7837479,206675210015,R06C01,Plate_15,F08,Male
7837503,206675210015,R07C01,Plate_15,G08,Male
7837537,206675210015,R08C01,Plate_15,H08,Female
7837560,206675210004,R01C01,Plate_15,A09,Female
7851553,206675210004,R02C01,Plate_15,B09,Male
7851587,206675210004,R03C01,Plate_15,C09,Female
7858129,206675210004,R04C01,Plate_15,D09,Female
7858152,206675210004,R05C01,Plate_15,E09,Female
7837206,206675210004,R06C01,Plate_15,F09,Male
7858186,206675210004,R07C01,Plate_15,G09,Male
7836273,206675210004,R08C01,Plate_15,H09,Male
7858210,206675210003,R01C01,Plate_15,A10,Male
7858244,206675210003,R02C01,Plate_15,B10,Female
7835465,206675210003,R03C01,Plate_15,C10,Male
7835499,206675210003,R04C01,Plate_15,D10,Male
7835523,206675210003,R05C01,Plate_15,E10,Male
7836307,206675210003,R06C01,Plate_15,F10,Male
7836331,206675210003,R07C01,Plate_15,G10,Male
7836364,206675210003,R08C01,Plate_15,H10,Male
7836398,206675210013,R01C01,Plate_15,A11,Female
7836422,206675210013,R02C01,Plate_15,B11,Female
7836455,206675210013,R03C01,Plate_15,C11,Male
7836489,206675210013,R04C01,Plate_15,D11,Male
7837594,206675210013,R05C01,Plate_15,E11,Male
7837628,206675210013,R06C01,Plate_15,F11,Male
7858277,206675210013,R07C01,Plate_15,G11,Male
7858301,206675210013,R08C01,Plate_15,H11,Male
7835556,206675210014,R01C01,Plate_15,A12,Male
7835580,206675210014,R02C01,Plate_15,B12,Male
7835614,206675210014,R03C01,Plate_15,C12,Male
7835648,206675210014,R04C01,Plate_15,D12,Male
7835671,206675210014,R05C01,Plate_15,E12,Male
7835705,206675210014,R06C01,Plate_15,F12,Female
7835739,206675210014,R07C01,Plate_15,G12,Male
7835762,206675210014,R08C01,Plate_15,H12,Female
7836034,206680900013,R01C01,Plate_16,A01,Male
7836067,206680900013,R02C01,Plate_16,B01,Male
7836091,206680900013,R03C01,Plate_16,C01,Male
7836125,206680900013,R04C01,Plate_16,D01,Male
7837651,206680900013,R05C01,Plate_16,E01,Male
7837685,206680900013,R06C01,Plate_16,F01,Male
7854755,206680900013,R07C01,Plate_16,G01,Male
7854789,206680900013,R08C01,Plate_16,H01,Female
7854813,206680900028,R01C01,Plate_16,A02,Male
7854847,206680900028,R02C01,Plate_16,B02,Male
7854870,206680900028,R03C01,Plate_16,C02,Male
7861727,206680900028,R04C01,Plate_16,D02,Male
7861750,206680900028,R05C01,Plate_16,E02,Male
7854904,206680900028,R06C01,Plate_16,F02,Male
7854938,206680900028,R07C01,Plate_16,G02,Male
7854961,206680900028,R08C01,Plate_16,H02,Male
7854995,206680900029,R01C01,Plate_16,A03,Male
7855026,206680900029,R02C01,Plate_16,B03,Male
7855059,206680900029,R03C01,Plate_16,C03,Male
7861784,206680900029,R04C01,Plate_16,D03,Female
7861818,206680900029,R05C01,Plate_16,E03,Male
7861842,206680900029,R06C01,Plate_16,F03,Male
7861875,206680900029,R07C01,Plate_16,G03,Male
7861909,206680900029,R08C01,Plate_16,H03,Male
7861958,206680900044,R01C01,Plate_16,A04,Male
7869399,206680900044,R02C01,Plate_16,B04,Female
7869423,206680900044,R03C01,Plate_16,C04,Female
7869456,206680900044,R04C01,Plate_16,D04,Female
7869480,206680900044,R05C01,Plate_16,E04,Female
7836158,206680900044,R06C01,Plate_16,F04,Female
7836182,206680900044,R07C01,Plate_16,G04,Male
7836216,206680900044,R08C01,Plate_16,H04,Male
7836240,206680900073,R01C01,Plate_16,A05,Female
7855083,206680900073,R02C01,Plate_16,B05,Female
7855117,206680900073,R03C01,Plate_16,C05,Female
7855141,206680900073,R04C01,Plate_16,D05,Male
7855174,206680900073,R05C01,Plate_16,E05,Male
7855208,206680900073,R06C01,Plate_16,F05,Female
7855232,206680900073,R07C01,Plate_16,G05,Male
7861982,206680900073,R08C01,Plate_16,H05,Male
7862014,206680900082,R01C01,Plate_16,A06,Female
7862048,206680900082,R02C01,Plate_16,B06,Male
7862071,206680900082,R03C01,Plate_16,C06,Female
7862105,206680900082,R04C01,Plate_16,D06,Male
7855273,206680900082,R05C01,Plate_16,E06,Female
7858350,206680900082,R06C01,Plate_16,F06,Male
7858384,206680900082,R07C01,Plate_16,G06,Female
7858418,206680900082,R08C01,Plate_16,H06,Female
7858442,206680900083,R01C01,Plate_16,A07,Female
7858475,206680900083,R02C01,Plate_16,B07,Male
7858509,206680900083,R03C01,Plate_16,C07,Male
7862139,206680900083,R04C01,Plate_16,D07,Male
7862162,206680900083,R05C01,Plate_16,E07,Female
7862196,206680900083,R06C01,Plate_16,F07,Male
7862220,206680900083,R07C01,Plate_16,G07,Male
7862253,206680900083,R08C01,Plate_16,H07,Female
7862287,206680900108,R01C01,Plate_16,A08,Female
7855307,206680900108,R02C01,Plate_16,B08,Male
7858590,206680900108,R03C01,Plate_16,C08,Male
7858624,206680900108,R04C01,Plate_16,D08,Male
7858657,206680900108,R05C01,Plate_16,E08,Male
7862311,206680900108,R06C01,Plate_16,F08,Male
7862345,206680900108,R07C01,Plate_16,G08,Female
7862378,206680900108,R08C01,Plate_16,H08,Male
7862402,206680910025,R01C01,Plate_16,A09,Male
7862436,206680910025,R02C01,Plate_16,B09,Female
7862469,206680910025,R03C01,Plate_16,C09,Male
7862493,206680910025,R04C01,Plate_16,D09,Male
7862527,206680910025,R05C01,Plate_16,E09,Female
7855331,206680910025,R06C01,Plate_16,F09,Male
7855364,206680910025,R07C01,Plate_16,G09,Male
7855398,206680910025,R08C01,Plate_16,H09,Male
7855422,206680910064,R01C01,Plate_16,A10,Female
7855455,206680910064,R02C01,Plate_16,B10,Male
7855729,206680910064,R03C01,Plate_16,C10,Female
7855752,206680910064,R04C01,Plate_16,D10,Male
7862550,206680910064,R05C01,Plate_16,E10,Male
7862584,206680910064,R06C01,Plate_16,F10,Male
7862618,206680910064,R07C01,Plate_16,G10,Male
7862642,206680910064,R08C01,Plate_16,H10,Female
7855786,206680910079,R01C01,Plate_16,A11,Male
7855810,206680910079,R02C01,Plate_16,B11,Male
7855844,206680910079,R03C01,Plate_16,C11,Male
7855877,206680910079,R04C01,Plate_16,D11,Male
7855901,206680910079,R05C01,Plate_16,E11,Male
7862675,206680910079,R06C01,Plate_16,F11,Male
7855950,206680910079,R07C01,Plate_16,G11,Male
7855984,206680910079,R08C01,Plate_16,H11,Female
7856016,206680910081,R01C01,Plate_16,A12,Female
7856040,206680910081,R02C01,Plate_16,B12,Male
7856073,206680910081,R03C01,Plate_16,C12,Male
7862709,206680910081,R04C01,Plate_16,D12,Male
7862733,206680910081,R05C01,Plate_16,E12,Male
7862766,206680910081,R06C01,Plate_16,F12,Male
7856107,206680910081,R07C01,Plate_16,G12,Male
7856131,206680910081,R08C01,Plate_16,H12,Male
7856164,206680910022,R01C01,Plate_17,A01,Male
7856198,206680910022,R02C01,Plate_17,B01,Male
7862808,206680910022,R03C01,Plate_17,C01,Male
7862832,206680910022,R04C01,Plate_17,D01,Male
7856255,206680910022,R05C01,Plate_17,E01,Male
7856289,206680910022,R06C01,Plate_17,F01,Male
7856313,206680910022,R07C01,Plate_17,G01,Male
7856347,206680910022,R08C01,Plate_17,H01,Male
7856370,206680900086,R01C01,Plate_17,A02,Male
7856404,206680900086,R02C01,Plate_17,B02,Female
7862865,206680900086,R03C01,Plate_17,C02,Male
7862899,206680900086,R04C01,Plate_17,D02,Male
7856438,206680900086,R05C01,Plate_17,E02,Male
7856461,206680900086,R06C01,Plate_17,F02,Male
7856495,206680900086,R07C01,Plate_17,G02,Female
7862923,206680900086,R08C01,Plate_17,H02,Male
7862956,206680900100,R01C01,Plate_17,A03,Male
7862980,206680900100,R02C01,Plate_17,B03,Male
7863012,206680900100,R03C01,Plate_17,C03,Male
7863046,206680900100,R04C01,Plate_17,D03,Male
7863079,206680900100,R05C01,Plate_17,E03,Female
7863103,206680900100,R06C01,Plate_17,F03,Male
7863137,206680900100,R07C01,Plate_17,G03,Male
7863160,206680900100,R08C01,Plate_17,H03,Male
7856552,206680900102,R01C01,Plate_17,A04,Male
7856586,206680900102,R02C01,Plate_17,B04,Male
7856610,206680900102,R03C01,Plate_17,C04,Male
7856644,206680900102,R04C01,Plate_17,D04,Female
7856677,206680900102,R05C01,Plate_17,E04,Male
7856701,206680900102,R06C01,Plate_17,F04,Male
7856735,206680900102,R07C01,Plate_17,G04,Male
7856768,206680900102,R08C01,Plate_17,H04,Male
7856792,206680900115,R01C01,Plate_17,A05,Male
7863228,206680900115,R02C01,Plate_17,B05,Male
7863251,206680900115,R03C01,Plate_17,C05,Male
7863285,206680900115,R04C01,Plate_17,D05,Male
7863319,206680900115,R05C01,Plate_17,E05,Female
7863343,206680900115,R06C01,Plate_17,F05,Male
7863376,206680900115,R07C01,Plate_17,G05,Male
7863400,206680900115,R08C01,Plate_17,H05,Male
7863434,206680900123,R01C01,Plate_17,A06,Male
7863467,206680900123,R02C01,Plate_17,B06,Female
7856826,206680900123,R03C01,Plate_17,C06,Male
7856859,206680900123,R04C01,Plate_17,D06,Male
7856883,206680900123,R05C01,Plate_17,E06,Male
7856917,206680900123,R06C01,Plate_17,F06,Female
7856941,206680900123,R07C01,Plate_17,G06,Male
7863491,206680900123,R08C01,Plate_17,H06,Male
7863525,206680900138,R01C01,Plate_17,A07,Male
7863558,206680900138,R02C01,Plate_17,B07,Male
7863582,206680900138,R03C01,Plate_17,C07,Male
7856974,206680900138,R04C01,Plate_17,D07,Male
7857006,206680900138,R05C01,Plate_17,E07,Female
7857030,206680900138,R06C01,Plate_17,F07,Male
7857063,206680900138,R07C01,Plate_17,G07,Male
7857097,206680900138,R08C01,Plate_17,H07,Male
7857121,206680900159,R01C01,Plate_17,A08,Female
7857154,206680900159,R02C01,Plate_17,B08,Female
7869639,206680900159,R03C01,Plate_17,C08,Female
7869662,206680900159,R04C01,Plate_17,D08,Male
7869696,206680900159,R05C01,Plate_17,E08,Male
7869720,206680900159,R06C01,Plate_17,F08,Male
7869753,206680900159,R07C01,Plate_17,G08,Male
7870173,206680900159,R08C01,Plate_17,H08,Female
7870207,206680900008,R01C01,Plate_17,A09,Female
7870231,206680900008,R02C01,Plate_17,B09,Female
7870264,206680900008,R03C01,Plate_17,C09,Male
7857188,206680900008,R04C01,Plate_17,D09,Female
7857212,206680900008,R05C01,Plate_17,E09,Female
7857246,206680900008,R06C01,Plate_17,F09,Male
7857279,206680900008,R07C01,Plate_17,G09,Male
7857303,206680900008,R08C01,Plate_17,H09,Female
7857337,206680900070,R01C01,Plate_17,A10,Female
7859317,206680900070,R02C01,Plate_17,B10,Male
7863616,206680900070,R03C01,Plate_17,C10,Female
7863640,206680900070,R04C01,Plate_17,D10,Male
7863673,206680900070,R05C01,Plate_17,E10,Male
7863707,206680900070,R06C01,Plate_17,F10,Male
7863731,206680900070,R07C01,Plate_17,G10,Male
7857360,206680900070,R08C01,Plate_17,H10,Female
7857394,206680900071,R01C01,Plate_17,A11,Female
7857428,206680900071,R02C01,Plate_17,B11,Male
7857451,206680900071,R03C01,Plate_17,C11,Male
7857485,206680900071,R04C01,Plate_17,D11,Male
7857519,206680900071,R05C01,Plate_17,E11,Male
7859341,206680900071,R06C01,Plate_17,F11,Male
7859374,206680900071,R07C01,Plate_17,G11,Male
7859408,206680900071,R08C01,Plate_17,H11,Male
7859432,206680900072,R01C01,Plate_17,A12,Male
7859473,206680900072,R02C01,Plate_17,B12,Female
7859507,206680900072,R03C01,Plate_17,C12,Female
7859531,206680900072,R04C01,Plate_17,D12,Male
7859564,206680900072,R05C01,Plate_17,E12,Male
7863764,206680900072,R06C01,Plate_17,F12,Male
7863798,206680900072,R07C01,Plate_17,G12,Male
7863822,206680900072,R08C01,Plate_17,H12,Male
7863855,206680900085,R01C01,Plate_18,A01,Male
7864127,206680900085,R02C01,Plate_18,B01,Female
7864150,206680900085,R03C01,Plate_18,C01,Male
7864184,206680900085,R04C01,Plate_18,D01,Male
7864218,206680900085,R05C01,Plate_18,E01,Male
7864242,206680900085,R06C01,Plate_18,F01,Female
7857543,206680900085,R07C01,Plate_18,G01,Male
7857576,206680900085,R08C01,Plate_18,H01,Male
7857600,206680900091,R01C01,Plate_18,A02,Male
7857634,206680900091,R02C01,Plate_18,B02,Male
7857667,206680900091,R03C01,Plate_18,C02,Female
7857691,206680900091,R04C01,Plate_18,D02,Male
7857725,206680900091,R05C01,Plate_18,E02,Female
7857758,206680900091,R06C01,Plate_18,F02,Male
7859598,206680900091,R07C01,Plate_18,G02,Male
7859622,206680900091,R08C01,Plate_18,H02,Male
7859663,206680900092,R01C01,Plate_18,A03,Male
7859697,206680900092,R02C01,Plate_18,B03,Male
7864275,206680900092,R03C01,Plate_18,C03,Male
7864309,206680900092,R04C01,Plate_18,D03,Male
7864333,206680900092,R05C01,Plate_18,E03,Male
7864366,206680900092,R06C01,Plate_18,F03,Female
7864390,206680900092,R07C01,Plate_18,G03,Female
7864424,206680900092,R08C01,Plate_18,H03,Female
7864457,206680900106,R01C01,Plate_18,A04,Male
7864481,206680900106,R02C01,Plate_18,B04,Male
7857782,206680900106,R03C01,Plate_18,C04,Female
7857816,206680900106,R04C01,Plate_18,D04,Female
7857840,206680900106,R05C01,Plate_18,E04,Male
7857873,206680900106,R06C01,Plate_18,F04,Male
7857907,206680900106,R07C01,Plate_18,G04,Male
7859721,206680900106,R08C01,Plate_18,H04,Male
7859754,206680900003,R01C01,Plate_18,A05,Male
7859788,206680900003,R02C01,Plate_18,B05,Female
7864515,206680900003,R03C01,Plate_18,C05,Male
7864549,206680900003,R04C01,Plate_18,D05,Male
7857931,206680900003,R05C01,Plate_18,E05,Female
7866031,206680900003,R06C01,Plate_18,F05,Male
7866064,206680900003,R07C01,Plate_18,G05,Male
7866098,206680900003,R08C01,Plate_18,H05,Male
7866122,206680900039,R01C01,Plate_18,A06,Male
7866155,206680900039,R02C01,Plate_18,B06,Male
7866189,206680900039,R03C01,Plate_18,C06,Male
7866213,206680900039,R04C01,Plate_18,D06,Male
7866247,206680900039,R05C01,Plate_18,E06,Male
7866510,206680900039,R06C01,Plate_18,F06,Male
7866544,206680900039,R07C01,Plate_18,G06,Male
7866577,206680900039,R08C01,Plate_18,H06,Female
7866601,206680910049,R01C01,Plate_18,A07,Female
7866643,206680910049,R02C01,Plate_18,B07,Male
7866676,206680910049,R03C01,Plate_18,C07,Male
7866759,206680910049,R04C01,Plate_18,D07,Male
7866783,206680910049,R05C01,Plate_18,E07,Female
7866817,206680910049,R06C01,Plate_18,F07,Male
7866841,206680910049,R07C01,Plate_18,G07,Male
7866874,206680910049,R08C01,Plate_18,H07,Male
7866908,206680910050,R01C01,Plate_18,A08,Male
7866932,206680910050,R02C01,Plate_18,B08,Male
7857964,206680910050,R03C01,Plate_18,C08,Female
7857998,206680910050,R04C01,Plate_18,D08,Male
7865793,206680910050,R05C01,Plate_18,E08,Male
7865827,206680910050,R06C01,Plate_18,F08,Male
7865850,206680910050,R07C01,Plate_18,G08,Male
7865884,206680910050,R08C01,Plate_18,H08,Female
7865918,206680900055,R01C01,Plate_18,A09,Male
7865942,206680900055,R02C01,Plate_18,B09,Male
7865975,206680900055,R03C01,Plate_18,C09,Male
7866007,206680900055,R04C01,Plate_18,D09,Male
7866288,206680900055,R05C01,Plate_18,E09,Female
7866312,206680900055,R06C01,Plate_18,F09,Male
7866346,206680900055,R07C01,Plate_18,G09,Male
7866379,206680900055,R08C01,Plate_18,H09,Female
7866700,206680910080,R01C01,Plate_18,A10,Male
7866734,206680910080,R02C01,Plate_18,B10,Female
7864838,206680910080,R03C01,Plate_18,C10,Male
7864861,206680910080,R04C01,Plate_18,D10,Female
7870298,206680910080,R05C01,Plate_18,E10,Female
7864895,206680910080,R06C01,Plate_18,F10,Male
7864929,206680910080,R07C01,Plate_18,G10,Male
7869787,206680910080,R08C01,Plate_18,H10,Female
7859812,206680910087,R01C01,Plate_18,A11,Male
7859846,206680910087,R02C01,Plate_18,B11,Female
7859879,206680910087,R03C01,Plate_18,C11,Male
7859903,206680910087,R04C01,Plate_18,D11,Female
7859937,206680910087,R05C01,Plate_18,E11,Male
7864952,206680910087,R06C01,Plate_18,F11,Female
7864986,206680910087,R07C01,Plate_18,G11,Male
7865017,206680910087,R08C01,Plate_18,H11,Male
7865041,206680900150,R01C01,Plate_18,A12,Female
7865074,206680900150,R02C01,Plate_18,B12,Female
7859978,206680900150,R03C01,Plate_18,C12,Female
7869811,206680900150,R04C01,Plate_18,D12,Male
7869845,206680900150,R05C01,Plate_18,E12,Male
7860000,206680900150,R06C01,Plate_18,F12,Male
7860034,206680900150,R07C01,Plate_18,G12,Male
7860067,206680900150,R08C01,Plate_18,H12,Male
7860091,206680900113,R01C01,Plate_19,A01,Male
7860125,206680900113,R02C01,Plate_19,B01,Female
7860158,206680900113,R03C01,Plate_19,C01,Female
7860182,206680900113,R04C01,Plate_19,D01,Female
